@relation  letter
@attribute X-box numeric
@attribute Y-box numeric
@attribute Width numeric
@attribute High numeric
@attribute Onpix numeric
@attribute X-bar numeric
@attribute Y-bar numeric
@attribute X2bar numeric
@attribute Y2bar numeric
@attribute Xybar numeric
@attribute X2ybr numeric
@attribute Xy2br numeric
@attribute X-ege numeric
@attribute Xegvy numeric
@attribute Y-ege numeric
@attribute Yegvx numeric
@attribute Class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}


@data
4, 5, 6, 4, 5, 7, 8, 5, 5, 8, 6, 8, 6, 9, 6, 9, V
3, 8, 5, 6, 2, 7, 11, 3, 4, 6, 12, 8, 3, 10, 1, 8, V
4, 5, 5, 4, 2, 4, 12, 2, 3, 9, 11, 7, 3, 10, 1, 7, V
8, 14, 7, 8, 3, 9, 10, 4, 6, 6, 11, 6, 4, 11, 3, 6, V
4, 11, 6, 9, 4, 7, 11, 2, 4, 6, 11, 9, 3, 9, 2, 8, V
5, 6, 5, 4, 2, 4, 12, 5, 4, 11, 11, 6, 3, 10, 1, 8, V
2, 1, 4, 1, 1, 9, 12, 2, 2, 5, 10, 9, 2, 10, 1, 8, V
3, 10, 5, 7, 4, 7, 11, 2, 3, 5, 11, 9, 2, 11, 1, 8, V
6, 9, 9, 8, 10, 8, 7, 5, 5, 7, 6, 8, 8, 9, 9, 3, V
7, 10, 7, 8, 4, 2, 12, 2, 3, 10, 11, 8, 2, 10, 1, 8, V
3, 7, 4, 5, 2, 8, 9, 3, 1, 7, 12, 8, 2, 10, 0, 8, V
4, 10, 6, 8, 3, 7, 9, 4, 2, 6, 13, 8, 3, 10, 0, 8, V
4, 6, 5, 4, 3, 9, 11, 3, 1, 4, 10, 9, 3, 11, 4, 9, V
1, 0, 2, 1, 0, 8, 9, 3, 2, 7, 12, 8, 2, 10, 0, 8, V
5, 10, 5, 7, 3, 4, 11, 2, 3, 9, 11, 7, 2, 10, 1, 8, V
4, 4, 6, 7, 1, 9, 8, 4, 3, 6, 14, 8, 3, 9, 0, 8, V
6, 11, 6, 8, 3, 4, 11, 3, 4, 9, 11, 7, 2, 10, 1, 8, V
1, 1, 2, 1, 0, 7, 9, 4, 2, 7, 13, 8, 2, 10, 0, 8, V
7, 11, 7, 8, 4, 2, 12, 2, 3, 9, 11, 8, 2, 10, 1, 7, V
1, 0, 2, 0, 0, 8, 8, 3, 0, 7, 8, 8, 4, 10, 0, 8, W
4, 3, 6, 5, 3, 5, 8, 5, 1, 7, 8, 8, 8, 9, 0, 8, W
4, 8, 6, 6, 3, 4, 8, 5, 1, 7, 9, 8, 8, 10, 0, 8, W
2, 1, 3, 1, 1, 7, 8, 4, 0, 7, 8, 8, 7, 9, 0, 8, W
4, 7, 5, 5, 5, 7, 7, 6, 2, 7, 8, 8, 5, 8, 3, 9, W
5, 7, 5, 5, 5, 4, 9, 2, 3, 9, 8, 8, 6, 11, 2, 6, W
4, 4, 6, 3, 3, 8, 11, 3, 2, 6, 9, 8, 8, 12, 1, 7, W
11, 11, 10, 6, 4, 6, 11, 2, 3, 7, 10, 6, 8, 12, 1, 7, W
8, 8, 8, 6, 5, 2, 10, 2, 3, 11, 11, 9, 7, 10, 1, 7, W
7, 7, 7, 5, 6, 4, 10, 2, 3, 10, 9, 8, 7, 11, 2, 6, W
6, 9, 6, 4, 3, 2, 8, 2, 3, 9, 11, 9, 7, 9, 1, 6, W
7, 11, 10, 8, 15, 10, 8, 5, 3, 7, 7, 8, 13, 10, 4, 6, W
6, 10, 8, 8, 9, 7, 8, 6, 3, 7, 8, 8, 6, 8, 4, 8, W
6, 11, 9, 8, 4, 11, 7, 5, 2, 6, 9, 8, 9, 9, 0, 8, W
2, 4, 4, 3, 2, 7, 11, 2, 2, 7, 9, 8, 6, 11, 0, 8, W
4, 7, 6, 5, 4, 6, 11, 2, 3, 7, 9, 9, 8, 11, 1, 8, W
4, 5, 6, 4, 3, 7, 11, 2, 3, 7, 9, 8, 7, 11, 1, 8, W
5, 9, 7, 7, 5, 7, 8, 4, 1, 7, 9, 8, 8, 10, 0, 8, W
5, 9, 7, 7, 6, 5, 11, 2, 2, 7, 8, 9, 7, 12, 1, 8, W
7, 7, 10, 6, 10, 8, 8, 5, 5, 7, 5, 8, 9, 8, 9, 6, W
8, 8, 8, 6, 5, 3, 10, 3, 4, 11, 10, 8, 8, 10, 2, 6, W
7, 10, 7, 8, 7, 4, 11, 2, 2, 9, 8, 7, 7, 12, 2, 6, W
4, 4, 6, 3, 3, 9, 11, 3, 2, 5, 9, 7, 7, 11, 1, 8, W
10, 10, 9, 8, 9, 4, 11, 3, 3, 9, 8, 7, 8, 12, 2, 6, W
4, 5, 6, 7, 4, 7, 8, 5, 2, 6, 8, 8, 8, 9, 0, 8, W
5, 11, 7, 8, 4, 5, 8, 5, 2, 7, 8, 8, 8, 10, 0, 8, W
7, 7, 7, 5, 5, 6, 10, 4, 3, 8, 7, 7, 9, 13, 3, 4, W
3, 8, 5, 6, 5, 11, 11, 2, 2, 5, 8, 7, 7, 12, 1, 7, W
5, 8, 5, 6, 4, 7, 10, 4, 2, 8, 6, 6, 6, 11, 2, 6, W
8, 10, 9, 8, 6, 1, 10, 3, 3, 11, 11, 9, 7, 10, 1, 7, W
3, 1, 4, 2, 2, 8, 11, 2, 2, 6, 9, 8, 6, 11, 0, 7, W
7, 8, 7, 6, 5, 3, 11, 2, 2, 10, 9, 8, 6, 12, 2, 6, W
2, 3, 4, 2, 2, 8, 11, 3, 1, 6, 8, 8, 6, 12, 0, 7, W
4, 9, 6, 7, 10, 9, 7, 5, 2, 7, 6, 8, 13, 10, 3, 6, W
3, 3, 4, 1, 2, 4, 10, 3, 2, 9, 9, 7, 5, 10, 1, 6, W
6, 9, 6, 4, 4, 5, 8, 2, 3, 8, 9, 7, 9, 10, 2, 5, W
5, 5, 8, 4, 8, 7, 7, 5, 5, 6, 6, 8, 8, 10, 7, 10, W
4, 4, 5, 2, 3, 4, 11, 3, 2, 9, 9, 7, 6, 11, 1, 6, W
4, 7, 6, 5, 3, 9, 8, 5, 1, 7, 8, 8, 8, 9, 0, 8, W
5, 11, 8, 8, 8, 4, 12, 2, 2, 8, 9, 9, 7, 13, 2, 8, W
6, 5, 8, 8, 4, 5, 8, 5, 2, 7, 8, 8, 9, 9, 0, 8, W
7, 10, 7, 5, 3, 3, 9, 2, 1, 9, 10, 8, 8, 12, 1, 6, W
5, 9, 7, 7, 8, 8, 8, 6, 3, 6, 8, 8, 6, 7, 4, 7, W
5, 4, 6, 3, 3, 4, 11, 3, 2, 9, 9, 7, 7, 11, 1, 6, W
5, 8, 7, 6, 3, 10, 8, 5, 1, 7, 8, 8, 8, 9, 0, 8, W
3, 6, 5, 4, 3, 7, 10, 2, 2, 7, 9, 8, 6, 11, 0, 8, W
7, 11, 10, 9, 7, 10, 11, 3, 3, 5, 9, 7, 10, 13, 1, 7, W
4, 2, 5, 3, 3, 5, 11, 3, 2, 8, 9, 9, 7, 10, 1, 8, W
6, 5, 7, 4, 4, 5, 11, 4, 2, 9, 8, 7, 7, 11, 2, 6, W
4, 8, 5, 6, 4, 5, 8, 4, 1, 7, 9, 8, 6, 11, 0, 8, W
9, 12, 9, 6, 5, 4, 7, 2, 4, 7, 10, 8, 10, 10, 2, 5, W
2, 0, 2, 0, 1, 7, 8, 4, 0, 7, 8, 8, 6, 9, 0, 8, W
6, 10, 9, 8, 8, 5, 12, 2, 2, 8, 8, 9, 9, 14, 2, 8, W
6, 6, 6, 4, 4, 7, 11, 5, 2, 8, 6, 6, 7, 12, 2, 6, W
4, 9, 6, 7, 6, 7, 5, 6, 2, 7, 7, 8, 6, 8, 4, 8, W
4, 6, 6, 4, 3, 8, 8, 4, 1, 7, 9, 8, 7, 10, 0, 8, W
5, 10, 8, 7, 12, 7, 7, 6, 2, 7, 7, 8, 13, 12, 4, 10, W
9, 10, 8, 7, 6, 5, 10, 3, 3, 9, 8, 7, 10, 11, 4, 5, W
4, 4, 6, 6, 3, 11, 8, 5, 1, 6, 8, 8, 8, 9, 0, 8, W
10, 11, 10, 8, 6, 2, 11, 2, 3, 10, 11, 9, 8, 10, 2, 6, W
7, 8, 7, 6, 6, 4, 12, 3, 2, 9, 8, 7, 6, 12, 2, 6, W
3, 8, 5, 6, 4, 5, 10, 2, 3, 8, 9, 9, 7, 11, 1, 7, W
1, 0, 2, 0, 0, 7, 8, 3, 0, 7, 8, 8, 5, 9, 0, 8, W
7, 9, 7, 5, 3, 3, 9, 3, 2, 8, 11, 9, 10, 11, 0, 7, W
4, 3, 4, 1, 2, 3, 11, 3, 2, 10, 10, 8, 6, 11, 1, 7, W
8, 9, 12, 8, 13, 7, 7, 5, 5, 7, 5, 8, 10, 9, 9, 7, W
7, 11, 10, 8, 4, 9, 7, 5, 2, 6, 8, 8, 9, 9, 0, 8, W
4, 8, 5, 6, 3, 4, 8, 5, 1, 7, 8, 8, 8, 10, 0, 8, W
3, 4, 4, 3, 2, 9, 10, 3, 2, 5, 9, 7, 6, 11, 0, 8, W
4, 6, 5, 4, 4, 7, 6, 7, 2, 7, 7, 8, 6, 8, 5, 10, W
9, 11, 9, 9, 7, 7, 11, 4, 3, 8, 6, 6, 11, 13, 4, 4, W
5, 9, 7, 7, 3, 8, 8, 4, 2, 7, 8, 8, 8, 9, 0, 8, W
6, 7, 6, 5, 5, 3, 11, 2, 2, 9, 9, 8, 6, 11, 2, 7, W
1, 0, 2, 1, 1, 7, 8, 4, 0, 7, 8, 8, 5, 10, 0, 8, W
5, 9, 5, 4, 3, 6, 9, 1, 3, 8, 9, 7, 7, 12, 1, 6, W
2, 1, 2, 1, 0, 8, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
6, 10, 9, 8, 5, 8, 7, 0, 8, 10, 5, 8, 3, 8, 3, 8, X
6, 10, 8, 8, 7, 7, 7, 3, 6, 6, 6, 8, 6, 7, 13, 10, X
3, 6, 5, 4, 3, 8, 7, 3, 8, 5, 6, 8, 2, 8, 6, 8, X
4, 10, 7, 7, 4, 7, 8, 4, 9, 6, 5, 5, 4, 10, 8, 6, X
7, 9, 6, 5, 3, 6, 8, 2, 9, 10, 9, 9, 4, 8, 4, 6, X
4, 8, 7, 6, 3, 7, 7, 1, 8, 10, 7, 9, 3, 8, 3, 7, X
4, 11, 5, 8, 2, 7, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
4, 7, 5, 6, 6, 9, 8, 2, 5, 8, 5, 6, 2, 6, 7, 8, X
3, 3, 5, 2, 2, 6, 8, 2, 8, 11, 9, 9, 2, 8, 3, 6, X
3, 6, 5, 4, 3, 7, 7, 1, 8, 10, 6, 8, 2, 8, 3, 7, X
4, 5, 7, 4, 3, 9, 6, 1, 9, 10, 4, 7, 2, 8, 3, 8, X
4, 9, 4, 6, 1, 7, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
5, 11, 6, 8, 2, 7, 7, 5, 4, 7, 6, 8, 3, 8, 4, 8, X
4, 9, 5, 7, 3, 7, 7, 4, 4, 7, 6, 7, 3, 8, 4, 8, X
3, 7, 5, 5, 4, 7, 7, 3, 8, 5, 6, 8, 2, 8, 6, 8, X
5, 5, 6, 7, 2, 7, 7, 5, 4, 7, 6, 8, 3, 8, 4, 8, X
4, 7, 5, 6, 5, 7, 8, 2, 5, 7, 6, 7, 3, 5, 7, 8, X
6, 9, 9, 7, 5, 6, 8, 1, 8, 10, 9, 9, 3, 9, 3, 6, X
3, 9, 5, 7, 4, 7, 7, 3, 8, 5, 7, 9, 3, 8, 6, 8, X
5, 9, 8, 6, 4, 5, 8, 2, 8, 11, 11, 9, 3, 9, 4, 6, X
10, 15, 9, 9, 4, 6, 8, 3, 9, 9, 9, 9, 4, 10, 4, 6, X
3, 7, 4, 5, 3, 8, 7, 2, 5, 6, 6, 7, 2, 8, 8, 9, X
4, 5, 5, 4, 4, 7, 7, 2, 4, 7, 6, 8, 2, 9, 7, 7, X
4, 10, 5, 7, 5, 8, 7, 3, 8, 5, 6, 6, 3, 8, 6, 8, X
5, 8, 6, 7, 7, 6, 8, 2, 5, 7, 6, 9, 4, 7, 8, 7, X
3, 4, 5, 3, 2, 9, 6, 1, 8, 10, 4, 8, 2, 8, 3, 9, X
3, 8, 4, 6, 1, 7, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
6, 8, 8, 6, 6, 7, 7, 2, 5, 6, 6, 7, 3, 9, 10, 9, X
3, 4, 6, 3, 3, 6, 9, 1, 8, 10, 9, 8, 2, 8, 3, 6, X
5, 9, 7, 7, 4, 6, 8, 1, 8, 10, 8, 9, 3, 8, 3, 6, X
4, 8, 6, 6, 4, 8, 7, 1, 8, 10, 4, 7, 3, 8, 3, 8, X
2, 4, 4, 3, 2, 7, 8, 1, 8, 10, 6, 8, 2, 8, 3, 7, X
3, 5, 4, 3, 2, 7, 7, 3, 9, 6, 6, 8, 2, 8, 6, 8, X
4, 6, 6, 4, 3, 7, 7, 1, 8, 10, 8, 8, 3, 8, 3, 7, X
2, 3, 3, 2, 1, 7, 7, 3, 9, 6, 6, 8, 2, 8, 5, 7, X
4, 3, 4, 5, 1, 7, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
4, 11, 6, 8, 6, 6, 7, 2, 7, 7, 7, 10, 6, 5, 8, 7, X
4, 8, 4, 6, 3, 7, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
3, 5, 6, 4, 3, 9, 7, 1, 9, 10, 4, 7, 2, 8, 3, 8, X
4, 7, 5, 6, 5, 6, 7, 2, 4, 7, 7, 10, 3, 10, 7, 8, X
5, 9, 8, 6, 4, 10, 6, 2, 8, 10, 2, 7, 3, 8, 3, 9, X
3, 8, 4, 5, 1, 8, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
3, 6, 4, 4, 1, 7, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
5, 7, 7, 6, 7, 9, 7, 2, 4, 7, 6, 6, 3, 10, 7, 8, X
3, 1, 4, 2, 2, 8, 7, 3, 9, 6, 6, 9, 2, 8, 6, 8, X
4, 9, 6, 7, 4, 8, 7, 4, 9, 6, 7, 8, 4, 6, 8, 9, X
2, 7, 4, 5, 2, 7, 7, 4, 8, 6, 6, 8, 3, 8, 6, 8, X
2, 4, 4, 3, 2, 10, 7, 1, 8, 10, 3, 7, 2, 7, 3, 8, X
7, 13, 8, 7, 5, 9, 6, 3, 8, 11, 3, 7, 4, 8, 4, 8, X
3, 4, 4, 3, 2, 7, 7, 3, 9, 6, 6, 9, 2, 8, 6, 8, X
3, 5, 5, 4, 2, 7, 8, 1, 8, 10, 8, 8, 2, 8, 3, 7, X
1, 0, 1, 0, 0, 8, 7, 3, 5, 7, 6, 8, 2, 8, 3, 7, X
3, 7, 4, 4, 1, 7, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
9, 13, 9, 7, 5, 4, 9, 3, 8, 12, 10, 9, 4, 9, 4, 5, X
3, 7, 5, 5, 2, 9, 7, 1, 8, 10, 4, 7, 3, 8, 3, 8, X
2, 2, 4, 3, 2, 8, 7, 3, 9, 6, 6, 8, 2, 8, 6, 8, X
5, 10, 8, 8, 4, 8, 7, 4, 10, 6, 6, 8, 4, 6, 8, 9, X
4, 4, 5, 5, 1, 7, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
4, 5, 8, 4, 3, 8, 7, 1, 9, 11, 4, 7, 3, 8, 3, 8, X
6, 11, 9, 8, 5, 10, 7, 1, 8, 10, 2, 7, 3, 8, 4, 9, X
6, 9, 9, 6, 4, 5, 8, 2, 8, 11, 11, 9, 3, 9, 4, 5, X
3, 6, 4, 4, 2, 7, 7, 4, 4, 7, 6, 8, 3, 8, 4, 8, X
2, 1, 4, 2, 2, 7, 7, 3, 9, 6, 6, 8, 2, 8, 5, 8, X
1, 0, 2, 0, 0, 7, 7, 4, 4, 7, 6, 8, 2, 8, 4, 8, X
1, 1, 2, 1, 1, 7, 7, 3, 7, 6, 6, 8, 2, 8, 5, 8, X
4, 4, 5, 6, 1, 7, 7, 5, 4, 7, 6, 8, 3, 8, 4, 8, X
7, 10, 10, 8, 5, 6, 7, 1, 9, 10, 8, 9, 3, 8, 4, 7, X
5, 11, 8, 8, 5, 11, 7, 1, 8, 10, 2, 6, 4, 9, 4, 11, X
3, 5, 4, 3, 2, 7, 7, 3, 9, 6, 6, 7, 3, 8, 6, 7, X
3, 1, 4, 3, 2, 7, 8, 3, 9, 6, 6, 7, 3, 9, 6, 6, X
2, 6, 4, 4, 2, 7, 8, 3, 8, 6, 6, 6, 3, 8, 7, 7, X
3, 6, 4, 4, 1, 7, 7, 6, 2, 7, 6, 8, 3, 8, 4, 8, X
4, 7, 6, 5, 3, 4, 9, 2, 7, 10, 11, 9, 3, 9, 3, 5, X
6, 9, 7, 8, 8, 8, 6, 1, 6, 7, 6, 8, 4, 13, 9, 8, X
5, 6, 6, 5, 6, 6, 7, 2, 5, 8, 7, 10, 3, 8, 7, 8, X
4, 9, 6, 7, 6, 9, 7, 3, 6, 7, 4, 5, 6, 6, 9, 8, X
9, 14, 8, 8, 4, 9, 6, 3, 8, 9, 4, 7, 5, 8, 5, 9, X
7, 11, 7, 6, 3, 4, 8, 3, 9, 9, 11, 10, 4, 11, 4, 5, X
6, 11, 9, 8, 5, 9, 10, 0, 8, 4, 11, 7, 1, 10, 2, 9, Y
5, 9, 5, 4, 3, 6, 6, 5, 4, 9, 10, 6, 3, 9, 2, 5, Y
2, 1, 3, 1, 0, 7, 10, 3, 1, 7, 13, 8, 1, 11, 0, 8, Y
3, 7, 4, 5, 4, 9, 5, 6, 5, 7, 8, 8, 3, 9, 7, 4, Y
1, 0, 2, 0, 0, 7, 10, 3, 1, 7, 12, 8, 1, 11, 0, 8, Y
5, 6, 5, 4, 3, 4, 9, 1, 7, 10, 10, 6, 1, 10, 2, 4, Y
3, 4, 5, 5, 1, 6, 11, 2, 2, 9, 12, 8, 1, 10, 0, 8, Y
5, 4, 6, 6, 6, 9, 10, 5, 3, 6, 7, 7, 5, 11, 7, 4, Y
4, 11, 6, 8, 2, 9, 10, 1, 3, 6, 12, 8, 1, 11, 0, 8, Y
1, 0, 2, 1, 0, 7, 10, 2, 2, 7, 12, 8, 1, 11, 0, 8, Y
5, 6, 5, 4, 3, 5, 9, 1, 7, 9, 10, 6, 1, 11, 3, 5, Y
4, 6, 4, 4, 2, 3, 11, 5, 5, 12, 12, 6, 2, 11, 1, 6, Y
3, 3, 4, 2, 1, 4, 11, 2, 7, 11, 10, 5, 1, 11, 2, 5, Y
1, 1, 3, 1, 1, 8, 11, 1, 6, 6, 11, 8, 1, 11, 1, 8, Y
5, 8, 5, 6, 3, 3, 10, 2, 7, 11, 11, 6, 1, 11, 2, 5, Y
4, 5, 6, 8, 9, 7, 5, 4, 3, 8, 8, 9, 5, 10, 6, 10, Y
2, 3, 2, 2, 1, 4, 11, 2, 6, 11, 10, 5, 1, 10, 1, 5, Y
2, 2, 3, 3, 1, 7, 10, 1, 7, 7, 11, 8, 1, 11, 2, 8, Y
8, 13, 6, 8, 4, 6, 8, 4, 4, 10, 7, 5, 3, 10, 4, 4, Y
5, 9, 7, 7, 6, 9, 5, 7, 5, 7, 9, 8, 3, 9, 8, 4, Y
7, 9, 8, 6, 4, 4, 9, 1, 7, 10, 11, 6, 2, 11, 4, 3, Y
6, 7, 6, 5, 4, 5, 9, 1, 8, 9, 9, 5, 2, 9, 4, 4, Y
3, 9, 5, 6, 1, 7, 11, 1, 3, 7, 12, 8, 1, 10, 0, 8, Y
8, 10, 8, 7, 4, 3, 10, 3, 7, 11, 12, 6, 1, 11, 3, 5, Y
2, 3, 3, 2, 1, 6, 10, 1, 6, 8, 11, 8, 1, 11, 2, 8, Y
3, 8, 4, 6, 2, 8, 10, 1, 3, 7, 12, 8, 1, 11, 0, 8, Y
4, 8, 5, 6, 2, 5, 10, 2, 2, 8, 12, 8, 2, 11, 0, 8, Y
9, 9, 7, 13, 5, 7, 8, 4, 3, 6, 11, 5, 5, 10, 6, 6, Y
3, 10, 5, 7, 3, 7, 10, 1, 7, 6, 12, 8, 1, 11, 2, 8, Y
3, 5, 6, 4, 2, 7, 11, 1, 7, 7, 11, 8, 2, 11, 2, 8, Y
2, 6, 4, 4, 1, 7, 9, 2, 2, 7, 12, 8, 2, 11, 0, 8, Y
1, 0, 2, 0, 0, 7, 10, 1, 3, 7, 12, 8, 1, 11, 0, 8, Y
5, 10, 5, 7, 2, 3, 11, 4, 6, 12, 12, 6, 1, 11, 2, 6, Y
4, 7, 6, 5, 3, 10, 10, 1, 6, 2, 10, 8, 1, 11, 1, 9, Y
5, 7, 8, 10, 11, 8, 9, 4, 2, 6, 8, 9, 4, 11, 8, 8, Y
4, 10, 7, 7, 1, 7, 10, 2, 2, 7, 13, 8, 2, 11, 0, 8, Y
7, 9, 7, 7, 3, 4, 11, 2, 8, 12, 11, 5, 1, 10, 2, 4, Y
3, 7, 5, 4, 1, 8, 11, 2, 2, 5, 12, 8, 1, 11, 0, 8, Y
3, 5, 5, 7, 1, 7, 10, 1, 3, 7, 12, 8, 1, 11, 0, 8, Y
3, 5, 4, 4, 2, 4, 10, 2, 7, 11, 11, 6, 1, 11, 2, 5, Y
2, 2, 4, 3, 2, 6, 10, 1, 7, 8, 12, 8, 2, 11, 2, 7, Y
7, 11, 7, 8, 5, 4, 9, 1, 7, 9, 10, 6, 2, 12, 4, 3, Y
7, 11, 7, 8, 4, 6, 8, 2, 8, 8, 10, 5, 5, 11, 6, 3, Y
5, 6, 6, 8, 8, 9, 7, 6, 3, 7, 8, 8, 7, 10, 6, 5, Y
3, 5, 4, 3, 2, 4, 10, 1, 7, 10, 10, 6, 1, 11, 3, 4, Y
2, 3, 4, 4, 0, 7, 10, 2, 2, 8, 12, 8, 1, 11, 0, 8, Y
7, 7, 9, 10, 9, 10, 12, 6, 4, 6, 7, 6, 5, 10, 8, 5, Y
6, 6, 5, 9, 3, 7, 9, 2, 2, 7, 10, 5, 4, 10, 5, 6, Y
2, 7, 4, 5, 2, 7, 10, 2, 2, 7, 11, 8, 1, 11, 0, 8, Y
3, 5, 5, 4, 2, 8, 11, 1, 7, 5, 11, 9, 1, 11, 2, 9, Y
3, 4, 5, 5, 1, 6, 10, 3, 1, 8, 13, 8, 1, 11, 0, 8, Y
2, 7, 3, 5, 1, 6, 10, 0, 3, 7, 11, 8, 1, 11, 0, 8, Y
4, 7, 6, 5, 3, 5, 9, 1, 7, 8, 12, 9, 1, 11, 2, 7, Y
7, 11, 8, 8, 5, 3, 9, 2, 7, 9, 11, 7, 2, 11, 3, 5, Y
4, 6, 5, 8, 7, 10, 9, 5, 3, 6, 7, 8, 6, 11, 7, 5, Y
2, 6, 3, 4, 0, 6, 10, 2, 2, 8, 12, 8, 1, 10, 0, 8, Y
5, 8, 5, 6, 2, 3, 11, 2, 7, 12, 11, 6, 1, 10, 2, 5, Y
4, 6, 6, 4, 3, 4, 11, 2, 7, 11, 10, 5, 1, 11, 3, 5, Y
6, 9, 8, 7, 8, 9, 7, 6, 4, 6, 8, 8, 3, 9, 8, 4, Y
9, 13, 8, 7, 5, 8, 7, 4, 6, 9, 5, 5, 4, 9, 6, 5, Y
3, 5, 4, 7, 6, 7, 9, 3, 2, 7, 7, 8, 3, 11, 7, 6, Y
5, 9, 8, 6, 4, 6, 9, 1, 7, 7, 12, 9, 1, 11, 2, 8, Y
9, 12, 8, 7, 5, 6, 6, 5, 4, 9, 9, 6, 5, 11, 4, 6, Y
5, 6, 7, 9, 9, 8, 10, 4, 3, 6, 8, 9, 5, 13, 8, 8, Y
2, 1, 4, 2, 1, 6, 10, 2, 7, 8, 11, 8, 1, 11, 2, 7, Y
4, 5, 5, 4, 2, 3, 11, 3, 6, 12, 11, 6, 1, 11, 2, 5, Y
2, 1, 3, 3, 1, 8, 11, 1, 7, 6, 11, 7, 1, 11, 2, 7, Y
3, 5, 4, 4, 2, 4, 11, 2, 7, 11, 10, 6, 1, 11, 2, 5, Y
1, 3, 2, 1, 1, 8, 10, 1, 6, 5, 10, 8, 1, 11, 1, 8, Y
4, 11, 6, 8, 4, 7, 9, 2, 6, 6, 12, 9, 2, 11, 2, 8, Y
3, 11, 5, 8, 1, 5, 10, 3, 2, 9, 13, 8, 1, 11, 0, 8, Y
4, 6, 6, 4, 5, 8, 5, 6, 5, 8, 7, 8, 5, 8, 4, 6, Y
4, 10, 6, 7, 1, 9, 11, 3, 2, 5, 13, 8, 1, 11, 0, 8, Y
6, 9, 5, 4, 2, 5, 9, 4, 4, 11, 9, 6, 4, 10, 4, 4, Y
8, 8, 7, 12, 5, 5, 5, 7, 4, 6, 12, 6, 5, 10, 4, 8, Y
7, 6, 6, 9, 3, 6, 12, 2, 3, 10, 10, 6, 4, 11, 5, 7, Y
4, 11, 7, 8, 1, 9, 10, 3, 2, 6, 13, 8, 2, 11, 0, 8, Y
2, 3, 3, 1, 1, 4, 12, 3, 5, 12, 10, 5, 1, 11, 1, 5, Y
6, 11, 9, 8, 8, 8, 4, 6, 5, 8, 7, 8, 6, 8, 8, 3, Y
4, 9, 5, 7, 2, 7, 7, 4, 15, 9, 6, 8, 0, 8, 8, 8, Z
2, 2, 3, 4, 2, 7, 7, 5, 9, 6, 6, 8, 2, 8, 7, 8, Z
5, 9, 6, 7, 5, 8, 7, 5, 10, 7, 6, 8, 1, 8, 7, 8, Z
4, 11, 4, 9, 4, 6, 8, 6, 10, 7, 7, 9, 2, 9, 8, 8, Z
6, 7, 5, 11, 4, 7, 8, 4, 2, 11, 7, 7, 3, 9, 11, 6, Z
5, 11, 7, 8, 3, 7, 7, 4, 15, 9, 6, 8, 0, 8, 9, 8, Z
4, 8, 4, 6, 4, 8, 7, 5, 9, 7, 5, 7, 2, 8, 8, 8, Z
8, 14, 8, 8, 5, 11, 4, 5, 8, 12, 3, 10, 4, 4, 8, 12, Z
9, 13, 9, 7, 5, 6, 8, 2, 10, 12, 8, 8, 4, 4, 8, 4, Z
7, 10, 9, 8, 6, 7, 8, 2, 9, 12, 7, 7, 1, 8, 6, 8, Z
1, 0, 2, 1, 0, 7, 7, 2, 10, 8, 6, 8, 0, 8, 6, 8, Z
3, 7, 4, 5, 2, 7, 7, 3, 12, 8, 6, 8, 0, 8, 7, 7, Z
4, 9, 5, 7, 2, 7, 7, 4, 14, 9, 6, 8, 0, 8, 8, 8, Z
1, 0, 1, 1, 0, 7, 7, 2, 9, 9, 6, 8, 0, 8, 6, 8, Z
2, 1, 3, 2, 2, 7, 7, 5, 9, 6, 6, 8, 1, 8, 7, 8, Z
4, 8, 5, 6, 5, 8, 8, 3, 7, 7, 6, 7, 1, 9, 10, 8, Z
3, 4, 4, 6, 3, 11, 5, 3, 4, 9, 3, 7, 1, 7, 6, 9, Z
3, 8, 4, 6, 3, 7, 8, 3, 12, 8, 6, 8, 0, 8, 7, 7, Z
2, 5, 4, 4, 2, 7, 8, 2, 9, 11, 6, 8, 1, 8, 6, 8, Z
6, 10, 8, 7, 6, 10, 6, 5, 4, 8, 5, 7, 3, 7, 11, 7, Z
5, 10, 7, 8, 5, 8, 6, 2, 9, 11, 5, 10, 2, 7, 7, 8, Z
3, 7, 4, 5, 3, 6, 8, 5, 9, 7, 7, 9, 1, 9, 7, 7, Z
2, 1, 2, 2, 1, 7, 7, 3, 12, 8, 6, 8, 0, 8, 7, 8, Z
2, 5, 5, 3, 2, 7, 8, 2, 9, 12, 6, 8, 1, 9, 5, 7, Z
5, 8, 6, 6, 5, 9, 11, 6, 6, 6, 5, 9, 3, 8, 8, 5, Z
6, 10, 8, 7, 5, 8, 6, 3, 10, 12, 4, 9, 1, 7, 6, 9, Z
